image_name,target
ISIC_4892281,0.0658475
ISIC_4892438,0.02104305
ISIC_4892442,0.007473925
ISIC_4892807,0.0047501405
ISIC_4893770,0.005981416
ISIC_4895887,0.015458285
ISIC_4897657,0.024356449
ISIC_4899688,0.07726945
ISIC_4900231,0.015508017
ISIC_4901230,0.012852368
ISIC_4901478,0.10025671
ISIC_4901544,0.011148013
ISIC_4902521,0.02363675
ISIC_4903290,0.006327833
ISIC_4905186,0.0004143809
ISIC_4905375,0.014725376
ISIC_4906070,0.016056854
ISIC_4906097,0.01712712
ISIC_4906230,0.050076015
ISIC_4907312,0.020596262
ISIC_4907927,0.008785829
ISIC_4908169,0.0014893479
ISIC_4909821,0.021971436
ISIC_4909893,0.005760607
ISIC_4910741,0.09590516
ISIC_4910774,0.011851925
ISIC_4911748,0.010557277
ISIC_4911885,0.0035704277
ISIC_4912964,0.0057631605
ISIC_4913954,0.04355221
ISIC_4913985,0.008438183
ISIC_4916489,0.054398898
ISIC_4917144,0.08920378
ISIC_4918167,0.0075610583
ISIC_4918621,0.007823495
ISIC_4920450,0.081650235
ISIC_4920466,0.018029835
ISIC_4921590,0.008460819
ISIC_4921639,0.020289026
ISIC_4921916,0.004565958
ISIC_4922339,0.0668332
ISIC_4923214,0.0070170425
ISIC_4923493,0.0019690616
ISIC_4924167,0.019066641
ISIC_4924889,0.0010438797
ISIC_4925317,0.06340775
ISIC_4926849,0.023531351
ISIC_4927187,0.0022158225
ISIC_4927902,0.030373188
ISIC_4928287,0.0024200284
ISIC_4928736,0.14896712
ISIC_4928785,0.02153943
ISIC_4929350,0.0064352266
ISIC_4930702,0.02806613
ISIC_4933736,0.013256162
ISIC_4933952,0.013121265
ISIC_4934388,0.037379935
ISIC_4934693,0.013387576
ISIC_4934826,0.029286187
ISIC_4935297,0.058735166
ISIC_4936056,0.011468337
ISIC_4936935,0.0764311
ISIC_4938202,0.013791824
ISIC_4938348,0.034646492
ISIC_4939110,0.003957264
ISIC_4939299,0.030030303
ISIC_4939510,0.021428026
ISIC_4940049,0.0066558574
ISIC_4940163,0.0019101814
ISIC_4943283,0.028051319
ISIC_4944703,0.016981026
ISIC_4946124,0.009897676
ISIC_4946396,0.027857052
ISIC_4946934,0.02449572
ISIC_4947097,0.09284622
ISIC_4949159,0.06647546
ISIC_4949979,0.04547628
ISIC_4953148,0.020233974
ISIC_4953789,0.0032229025
ISIC_4954090,0.057379913
ISIC_4955533,0.014185816
ISIC_4955793,0.040026046
ISIC_4956153,0.04474071
ISIC_4956884,0.0035020504
ISIC_4957213,0.0025216627
ISIC_4959196,0.0028580243
ISIC_4959359,0.010298809
ISIC_4961146,0.18974975
ISIC_4963175,0.013711391
ISIC_4964804,0.033838235
ISIC_4964889,0.0006177471
ISIC_4965292,0.043708067
ISIC_4965436,0.0123424865
ISIC_4966927,0.0031457501
ISIC_4967356,0.004358656
ISIC_4968241,0.015220137
ISIC_4968384,0.03582645
ISIC_4969524,0.016034916
ISIC_4970324,0.016479116
ISIC_4971479,0.014865828
ISIC_4972682,0.0120286215
ISIC_4973223,0.06387553
ISIC_4974922,0.0066187503
ISIC_4975524,0.066945046
ISIC_4978641,0.008430885
ISIC_4979173,0.005122341
ISIC_4979450,0.09557617
ISIC_4980704,0.033621833
ISIC_4982046,0.02297583
ISIC_4982137,0.021462068
ISIC_4985114,0.0019493975
ISIC_4986320,0.028257526
ISIC_4988010,0.015472368
ISIC_4988846,0.010359648
ISIC_4990272,0.0014644454
ISIC_4990450,0.022233482
ISIC_4991055,0.0015232466
ISIC_4991081,0.021382788
ISIC_4991689,0.0011278292
ISIC_4991866,0.011201208
ISIC_4993359,0.0043832436
ISIC_4994074,0.012798452
ISIC_4994255,0.0052479496
ISIC_4996960,0.0033498104
ISIC_4998162,0.021663472
ISIC_4998467,0.011644337
ISIC_4999683,0.0028650097
ISIC_5000253,0.003406104
ISIC_5003318,0.22370227
ISIC_5003396,0.026001072
ISIC_5003515,0.04552336
ISIC_5003617,0.011455333
ISIC_5005015,0.057539575
ISIC_5005138,0.006739638
ISIC_5005933,0.013141174
ISIC_5006243,0.06470776
ISIC_5006561,0.0033197415
ISIC_5006966,0.03050759
ISIC_5007320,0.056266647
ISIC_5007420,0.17879526
ISIC_5008110,0.22882035
ISIC_5008595,0.0027809714
ISIC_5008803,0.009339164
ISIC_5009524,0.007043463
ISIC_5010235,0.0064594797
ISIC_5011656,0.012975032
ISIC_5011671,0.033730507
ISIC_5013106,0.0020039608
ISIC_5013845,0.24088882
ISIC_5014133,0.031808328
ISIC_5014918,0.0041152844
ISIC_5014922,0.011199312
ISIC_5015604,0.041657403
ISIC_5016755,0.007937048
ISIC_5017172,0.0032573335
ISIC_5017576,0.09401028
ISIC_5017873,0.0057948297
ISIC_5018995,0.10823074
ISIC_5019438,0.0100227455
ISIC_5021072,0.030603992
ISIC_5021202,0.05957628
ISIC_5021551,0.015082754
ISIC_5022165,0.080240175
ISIC_5024441,0.011277068
ISIC_5024697,0.029430075
ISIC_5025033,0.009569432
ISIC_5025520,0.0034577386
ISIC_5026157,0.023499837
ISIC_5027183,0.020682616
ISIC_5029232,0.0012193873
ISIC_5030665,0.013800386
ISIC_5031847,0.023895726
ISIC_5032734,0.13188277
ISIC_5032772,0.008319578
ISIC_5033399,0.0152141405
ISIC_5033500,0.0006664828
ISIC_5033622,0.016676906
ISIC_5034479,0.00089983334
ISIC_5034532,0.023545746
ISIC_5035833,0.002398064
ISIC_5036511,0.015016151
ISIC_5039173,0.0051030805
ISIC_5039227,0.00265942
ISIC_5039654,0.021043329
ISIC_5041333,0.0031207977
ISIC_5041724,0.03284846
ISIC_5041827,0.050916262
ISIC_5043590,0.029283557
ISIC_5044160,0.0071127387
ISIC_5044571,0.022779383
ISIC_5045049,0.0322194
ISIC_5046595,0.02833042
ISIC_5046748,0.03206149
ISIC_5046992,0.007786384
ISIC_5048708,0.006417656
ISIC_5049288,0.02885388
ISIC_5050453,0.009179141
ISIC_5050580,0.033244617
ISIC_5052489,0.026636356
ISIC_5052908,0.027823396
ISIC_5053329,0.03629177
ISIC_5053923,0.039355915
ISIC_5055179,0.0031914834
ISIC_5055755,0.01575245
ISIC_5056243,0.052937184
ISIC_5058069,0.0016816645
ISIC_5060482,0.025961826
ISIC_5061183,0.003159363
ISIC_5061591,0.07419492
ISIC_5061941,0.03203968
ISIC_5064265,0.0016549062
ISIC_5064788,0.041563068
ISIC_5066711,0.004863065
ISIC_5067615,0.01365241
ISIC_5067977,0.005003922
ISIC_5069109,0.05240274
ISIC_5069265,0.01772033
ISIC_5069634,0.028080227
ISIC_5072815,0.0155242365
ISIC_5073520,0.0015490744
ISIC_5078133,0.0011335695
ISIC_5081250,0.015485746
ISIC_5081326,0.0042303917
ISIC_5081719,0.010794211
ISIC_5082251,0.013636535
ISIC_5082319,0.018633867
ISIC_5082705,0.056331135
ISIC_5084762,0.011807048
ISIC_5085659,0.07139161
ISIC_5085823,0.009133182
ISIC_5087344,0.061300788
ISIC_5089461,0.005055547
ISIC_5091263,0.019840503
ISIC_5092653,0.023359032
ISIC_5092976,0.009867107
ISIC_5093855,0.0012507817
ISIC_5093941,0.028748408
ISIC_5094022,0.02578414
ISIC_5095231,0.039117593
ISIC_5097563,0.019522006
ISIC_5097951,0.01094388
ISIC_5098309,0.1482756
ISIC_5098512,0.0070024263
ISIC_5098519,0.012369883
ISIC_5098625,0.022523342
ISIC_5098669,0.0050996104
ISIC_5099405,0.009838413
ISIC_5099850,0.017200261
ISIC_5099927,0.03403591
ISIC_5100308,0.053320147
ISIC_5103537,0.0012189745
ISIC_5106017,0.0069406335
ISIC_5106300,0.031986654
ISIC_5106808,0.0050143483
ISIC_5107234,0.023900017
ISIC_5107830,0.032726787
ISIC_5108974,0.0060346406
ISIC_5110226,0.028657917
ISIC_5112073,0.020412395
ISIC_5112206,0.052895132
ISIC_5112714,0.0026995246
ISIC_5114735,0.01214867
ISIC_5116301,0.013780497
ISIC_5116490,0.021228082
ISIC_5117203,0.06413135
ISIC_5119528,0.24408603
ISIC_5120471,0.061247982
ISIC_5121946,0.023706783
ISIC_5122823,0.005086806
ISIC_5125245,0.009409749
ISIC_5126198,0.009253536
ISIC_5128929,0.023155773
ISIC_5128951,0.0043967115
ISIC_5129659,0.016693272
ISIC_5129921,0.0047603436
ISIC_5130138,0.016034812
ISIC_5132018,0.023676865
ISIC_5132556,0.029063813
ISIC_5134044,0.07863435
ISIC_5135086,0.0061677615
ISIC_5135803,0.007589274
ISIC_5136208,0.01734668
ISIC_5136406,0.019616762
ISIC_5137296,0.09798743
ISIC_5137329,0.0108891055
ISIC_5139650,0.0035441145
ISIC_5140224,0.023848785
ISIC_5141003,0.10940423
ISIC_5141124,0.0036125123
ISIC_5143609,0.04561088
ISIC_5143719,0.04562088
ISIC_5143980,0.07819299
ISIC_5144800,0.08252318
ISIC_5145268,0.013660805
ISIC_5148020,0.011094257
ISIC_5149540,0.011275277
ISIC_5149608,0.0005280071
ISIC_5150482,0.0147860395
ISIC_5151448,0.024887292
ISIC_5151708,0.0046465676
ISIC_5152615,0.006376177
ISIC_5154074,0.003921786
ISIC_5154538,0.0019529669
ISIC_5154690,0.037414096
ISIC_5155477,0.006097415
ISIC_5156251,0.016843667
ISIC_5157067,0.022806782
ISIC_5158115,0.025558567
ISIC_5159813,0.0038390027
ISIC_5161670,0.023936309
ISIC_5165301,0.010539256
ISIC_5167100,0.074324735
ISIC_5167130,0.05261067
ISIC_5168048,0.0012502029
ISIC_5168327,0.024518823
ISIC_5170060,0.003333035
ISIC_5171402,0.009814218
ISIC_5171694,0.037127767
ISIC_5171954,0.017951181
ISIC_5172440,0.044590354
ISIC_5172576,0.006367606
ISIC_5172724,0.0070754574
ISIC_5172770,0.01014042
ISIC_5173631,0.014809335
ISIC_5173928,0.0025228073
ISIC_5173944,0.0023368606
ISIC_5175967,0.0068068192
ISIC_5176589,0.0049083414
ISIC_5176953,0.01712237
ISIC_5176973,0.0011023717
ISIC_5180609,0.042300623
ISIC_5183234,0.10579623
ISIC_5183542,0.01607711
ISIC_5184012,0.011614428
ISIC_5184339,0.034827065
ISIC_5185780,0.0015418805
ISIC_5186148,0.035173744
ISIC_5187012,0.16034918
ISIC_5187844,0.0018955313
ISIC_5188132,0.0022991202
ISIC_5189120,0.036634333
ISIC_5191060,0.028273545
ISIC_5192096,0.02104178
ISIC_5193073,0.0011897428
ISIC_5194092,0.048939086
ISIC_5195456,0.026847566
ISIC_5196119,0.010250948
ISIC_5196410,0.03768865
ISIC_5196451,0.01895094
ISIC_5196606,0.07008848
ISIC_5197483,0.014610499
ISIC_5198138,0.009535258
ISIC_5198297,0.025851412
ISIC_5199299,0.026812578
ISIC_5199937,0.0032511745
ISIC_5200854,0.010422105
ISIC_5202200,0.01684906
ISIC_5202295,0.0062545966
ISIC_5202792,0.00486274
ISIC_5202819,0.0040528495
ISIC_5203650,0.013672536
ISIC_5205676,0.026335232
ISIC_5205854,0.01064812
ISIC_5209080,0.0017649385
ISIC_5209191,0.01491797
ISIC_5209805,0.007898869
ISIC_5210778,0.0085057635
ISIC_5210811,0.01407826
ISIC_5211181,0.0032761372
ISIC_5211515,0.010549747
ISIC_5213317,0.009462896
ISIC_5213541,0.011999847
ISIC_5215433,0.009950121
ISIC_5216021,0.018536711
ISIC_5216841,0.003980772
ISIC_5217071,0.013126039
ISIC_5217919,0.07454931
ISIC_5219445,0.020947492
ISIC_5221781,0.030599676
ISIC_5221810,0.0372279
ISIC_5223297,0.023127308
ISIC_5224820,0.056510344
ISIC_5224893,0.009315309
ISIC_5224960,0.049272437
ISIC_5226679,0.0051965043
ISIC_5228119,0.018351879
ISIC_5229373,0.025576714
ISIC_5230011,0.0042653577
ISIC_5230205,0.008524519
ISIC_5230974,0.004984572
ISIC_5231195,0.01077846
ISIC_5231648,0.011849702
ISIC_5231939,0.07529414
ISIC_5233054,0.016796652
ISIC_5233493,0.0025846986
ISIC_5234098,0.013258538
ISIC_5236540,0.040180247
ISIC_5237186,0.020986464
ISIC_5237365,0.006787614
ISIC_5239126,0.009567873
ISIC_5239551,0.031376
ISIC_5239624,0.017322347
ISIC_5242261,0.024951091
ISIC_5244932,0.002502538
ISIC_5246727,0.21052147
ISIC_5247005,0.016654214
ISIC_5249429,0.0125643285
ISIC_5249476,0.0046813916
ISIC_5249641,0.009283092
ISIC_5249675,0.0046992707
ISIC_5249789,0.0033920023
ISIC_5250589,0.012113445
ISIC_5251624,0.00047101072
ISIC_5251954,0.029199816
ISIC_5253289,0.009609293
ISIC_5253450,0.011132297
ISIC_5253465,0.049471475
ISIC_5253795,0.0067723994
ISIC_5254577,0.0016544004
ISIC_5256047,0.009525462
ISIC_5258301,0.0045171906
ISIC_5260081,0.008101578
ISIC_5260274,0.00883036
ISIC_5260558,0.005995082
ISIC_5264406,0.008381994
ISIC_5264509,0.005887135
ISIC_5264638,0.003447239
ISIC_5265170,0.03157886
ISIC_5265185,0.043964818
ISIC_5265808,0.016952714
ISIC_5267225,0.022539033
ISIC_5269066,0.007898114
ISIC_5269760,0.0073531806
ISIC_5269993,0.01256731
ISIC_5270029,0.0009061901
ISIC_5271491,0.0050268467
ISIC_5271610,0.017914392
ISIC_5274319,0.01122
ISIC_5275484,0.050061405
ISIC_5276317,0.03834197
ISIC_5276371,0.006459327
ISIC_5277723,0.005947789
ISIC_5278233,0.014454175
ISIC_5278466,0.020092523
ISIC_5280324,0.018785775
ISIC_5281393,0.0029553992
ISIC_5283427,0.027922899
ISIC_5283814,0.025520278
ISIC_5284795,0.0067939106
ISIC_5285042,0.0745488
ISIC_5285074,0.022483898
ISIC_5285323,0.010485943
ISIC_5286684,0.0034419943
ISIC_5287531,0.057516262
ISIC_5287696,0.008727883
ISIC_5288073,0.0010975861
ISIC_5288393,0.023124121
ISIC_5290070,0.012668718
ISIC_5290355,0.004727763
ISIC_5290690,0.0015752047
ISIC_5290886,0.04699996
ISIC_5290958,0.00732773
ISIC_5291409,0.101832956
ISIC_5291660,0.00040234503
ISIC_5292407,0.019804565
ISIC_5292944,0.0014198262
ISIC_5294076,0.004391104
ISIC_5294230,0.02022064
ISIC_5294387,0.13212442
ISIC_5294678,0.006001891
ISIC_5295902,0.0034693978
ISIC_5295933,0.036500506
ISIC_5296029,0.010082845
ISIC_5297738,0.0069758384
ISIC_5298171,0.004783083
ISIC_5302330,0.021443808
ISIC_5303043,0.00972353
ISIC_5303385,0.031205263
ISIC_5304211,0.02747456
ISIC_5304626,0.01203001
ISIC_5306250,0.045907017
ISIC_5306862,0.0063298787
ISIC_5307138,0.036092326
ISIC_5307788,0.005910763
ISIC_5309403,0.11022932
ISIC_5309844,0.0283711
ISIC_5309864,0.011641622
ISIC_5309908,0.0015104997
ISIC_5311159,0.05702811
ISIC_5311348,0.049403176
ISIC_5311634,0.044698
ISIC_5311851,0.008010709
ISIC_5312502,0.011308032
ISIC_5316263,0.03186623
ISIC_5316470,0.013257871
ISIC_5319047,0.048152145
ISIC_5319191,0.0026355076
ISIC_5319645,0.007662941
ISIC_5320315,0.016579544
ISIC_5321679,0.004038885
ISIC_5322873,0.010952266
ISIC_5326411,0.007599883
ISIC_5329624,0.0062193624
ISIC_5330007,0.01204666
ISIC_5330193,0.0038383426
ISIC_5330414,0.007245807
ISIC_5331778,0.10147855
ISIC_5332172,0.013765095
ISIC_5332333,0.0007842705
ISIC_5332968,0.001878033
ISIC_5333448,0.018372722
ISIC_5334200,0.006365826
ISIC_5335260,0.027203497
ISIC_5335757,0.004658047
ISIC_5336779,0.0036211573
ISIC_5338273,0.084863
ISIC_5338424,0.0052338564
ISIC_5338570,0.0019616296
ISIC_5338912,0.012637991
ISIC_5344693,0.0030775138
ISIC_5345157,0.050798118
ISIC_5345285,0.11483026
ISIC_5346198,0.022921003
ISIC_5348823,0.035136834
ISIC_5349093,0.056742843
ISIC_5349983,0.015173145
ISIC_5350239,0.009457234
ISIC_5350813,0.009829717
ISIC_5351042,0.00699989
ISIC_5351667,0.006858355
ISIC_5352069,0.003940697
ISIC_5352496,0.016844036
ISIC_5352743,0.022756573
ISIC_5353814,0.025075734
ISIC_5354157,0.02170872
ISIC_5356360,0.017194016
ISIC_5356764,0.06929724
ISIC_5357447,0.095063984
ISIC_5357679,0.08261715
ISIC_5358349,0.041430816
ISIC_5359061,0.029998185
ISIC_5359600,0.021241859
ISIC_5361423,0.008419695
ISIC_5366120,0.029080672
ISIC_5366315,0.014503388
ISIC_5367300,0.015487892
ISIC_5367980,0.17477569
ISIC_5368062,0.026918698
ISIC_5368711,0.0241049
ISIC_5369094,0.014830632
ISIC_5370884,0.008906782
ISIC_5371910,0.0034212326
ISIC_5371925,0.0036137067
ISIC_5372420,0.06320039
ISIC_5372461,0.010126277
ISIC_5372697,0.005308402
ISIC_5374200,0.0016809041
ISIC_5375464,0.072774544
ISIC_5376943,0.03785883
ISIC_5378634,0.048493825
ISIC_5379324,0.002726004
ISIC_5379684,0.009807723
ISIC_5379701,0.006038145
ISIC_5380367,0.008986944
ISIC_5381890,0.020130664
ISIC_5382076,0.003835281
ISIC_5383897,0.029189307
ISIC_5384476,0.014940185
ISIC_5386528,0.0012249863
ISIC_5386993,0.07221386
ISIC_5387264,0.05201533
ISIC_5387742,0.013103939
ISIC_5388371,0.037226267
ISIC_5390118,0.1340289
ISIC_5390308,0.14001977
ISIC_5391024,0.0066784844
ISIC_5392206,0.02268595
ISIC_5392789,0.0056112786
ISIC_5392923,0.0038512235
ISIC_5393971,0.032250103
ISIC_5395704,0.007171247
ISIC_5397969,0.019812647
ISIC_5398024,0.012069763
ISIC_5399201,0.035542294
ISIC_5399722,0.0010825786
ISIC_5399850,0.06230879
ISIC_5400056,0.010638725
ISIC_5401032,0.009493848
ISIC_5401768,0.0876913
ISIC_5403261,0.015270368
ISIC_5403285,0.01325678
ISIC_5403736,0.0025601438
ISIC_5403880,0.12779938
ISIC_5406945,0.038257908
ISIC_5407909,0.045333847
ISIC_5408357,0.015625238
ISIC_5410137,0.02200475
ISIC_5410641,0.061732505
ISIC_5410789,0.007124403
ISIC_5410816,0.01963052
ISIC_5411152,0.22845729
ISIC_5411356,0.013196673
ISIC_5411972,0.0050004977
ISIC_5412416,0.019344728
ISIC_5412438,0.006212305
ISIC_5415096,0.010384173
ISIC_5415765,0.0012758693
ISIC_5415822,0.005027226
ISIC_5416029,0.0076933606
ISIC_5416338,0.034108415
ISIC_5418007,0.0029194967
ISIC_5418351,0.01865999
ISIC_5418992,0.020834727
ISIC_5419254,0.0026158006
ISIC_5419426,0.038716298
ISIC_5419657,0.025167428
ISIC_5419668,0.014060329
ISIC_5420567,0.004219449
ISIC_5421552,0.004727548
ISIC_5421651,0.2046897
ISIC_5422333,0.0036741337
ISIC_5422892,0.010030275
ISIC_5423251,0.12734875
ISIC_5423554,0.015432253
ISIC_5423741,0.28347772
ISIC_5424954,0.0052397484
ISIC_5426249,0.10805476
ISIC_5428000,0.018549446
ISIC_5429359,0.01605482
ISIC_5430817,0.025811126
ISIC_5433526,0.011777472
ISIC_5433808,0.023933597
ISIC_5433830,0.09403347
ISIC_5434740,0.0045543583
ISIC_5435156,0.080841206
ISIC_5435958,0.0147152515
ISIC_5436258,0.002501698
ISIC_5437632,0.009039745
ISIC_5437769,0.021393297
ISIC_5438598,0.01665504
ISIC_5438774,0.010596959
ISIC_5440349,0.0014941649
ISIC_5442471,0.0017775156
ISIC_5443343,0.04088851
ISIC_5443694,0.031513616
ISIC_5443967,0.039604712
ISIC_5446126,0.030470934
ISIC_5446229,0.03638941
ISIC_5446305,0.012680588
ISIC_5447745,0.1463201
ISIC_5448572,0.017842012
ISIC_5453550,0.01634554
ISIC_5453965,0.15959707
ISIC_5454664,0.012137464
ISIC_5456754,0.0020292036
ISIC_5456850,0.01614629
ISIC_5458475,0.011433161
ISIC_5462474,0.00853814
ISIC_5464296,0.0036103874
ISIC_5466110,0.03071972
ISIC_5467408,0.0030373747
ISIC_5467877,0.022217905
ISIC_5470777,0.0019075968
ISIC_5470845,0.019925203
ISIC_5471585,0.020142086
ISIC_5472411,0.0047501405
ISIC_5472565,0.022972072
ISIC_5473977,0.021400327
ISIC_5475115,0.0052806325
ISIC_5475276,0.013808806
ISIC_5476552,0.0021137553
ISIC_5477755,0.026007922
ISIC_5478624,0.023007903
ISIC_5483744,0.011357816
ISIC_5483787,0.030578297
ISIC_5484280,0.11188127
ISIC_5484843,0.027409166
ISIC_5485368,0.0039328695
ISIC_5486638,0.019576706
ISIC_5486811,0.027210237
ISIC_5488695,0.06033735
ISIC_5488923,0.2480098
ISIC_5490573,0.11800334
ISIC_5490874,0.0010842977
ISIC_5492585,0.007825257
ISIC_5495612,0.049085718
ISIC_5496072,0.0068464945
ISIC_5496889,0.0057287393
ISIC_5497040,0.037987
ISIC_5497586,0.09033478
ISIC_5499841,0.001879844
ISIC_5500783,0.015938945
ISIC_5501466,0.10418366
ISIC_5501813,0.0146318115
ISIC_5502735,0.03914024
ISIC_5502759,0.018417008
ISIC_5503017,0.00841675
ISIC_5503450,0.025305996
ISIC_5505130,0.0050583254
ISIC_5505677,0.06807322
ISIC_5506906,0.0047000917
ISIC_5507809,0.01480055
ISIC_5507883,0.008140733
ISIC_5508489,0.0016877578
ISIC_5511356,0.00423743
ISIC_5512195,0.000840357
ISIC_5515689,0.015579902
ISIC_5515761,0.071420416
ISIC_5516080,0.011965296
ISIC_5516645,0.010923369
ISIC_5518908,0.003974655
ISIC_5519109,0.011693499
ISIC_5519153,0.048797276
ISIC_5520837,0.004450257
ISIC_5520987,0.04328073
ISIC_5527106,0.005457219
ISIC_5530515,0.010600339
ISIC_5531040,0.06151742
ISIC_5531729,0.008478658
ISIC_5533324,0.10852432
ISIC_5533685,0.009273878
ISIC_5533724,0.0015417536
ISIC_5533867,0.022174627
ISIC_5535061,0.028305903
ISIC_5535308,0.008573727
ISIC_5537005,0.0063298396
ISIC_5537240,0.015069513
ISIC_5538282,0.0099001955
ISIC_5539423,0.02296853
ISIC_5539445,0.011886235
ISIC_5539665,0.010631074
ISIC_5539687,0.0036479204
ISIC_5540092,0.010242606
ISIC_5540215,0.004189099
ISIC_5540918,0.0037303534
ISIC_5540957,0.0011137452
ISIC_5541162,0.009723438
ISIC_5541445,0.13891456
ISIC_5541526,0.0023413284
ISIC_5541720,0.061970036
ISIC_5541830,0.007940364
ISIC_5541989,0.017174512
ISIC_5542248,0.0066837813
ISIC_5543382,0.030895522
ISIC_5543962,0.01862667
ISIC_5544312,0.04132062
ISIC_5545935,0.0092141
ISIC_5547173,0.0019866573
ISIC_5548310,0.010349141
ISIC_5549462,0.049608447
ISIC_5550366,0.018636657
ISIC_5554930,0.006036191
ISIC_5555122,0.0022650193
ISIC_5555418,0.013060307
ISIC_5556037,0.022732625
ISIC_5559277,0.050686743
ISIC_5559494,0.068861105
ISIC_5559931,0.009615812
ISIC_5560509,0.0055518574
ISIC_5560779,0.0082216365
ISIC_5561701,0.0020242473
ISIC_5563510,0.024832128
ISIC_5564149,0.002972896
ISIC_5564375,0.038382888
ISIC_5564959,0.024859298
ISIC_5565342,0.030473107
ISIC_5565758,0.010709054
ISIC_5565859,0.010652762
ISIC_5565917,0.049511425
ISIC_5566502,0.017619867
ISIC_5567033,0.04045433
ISIC_5567187,0.0019252433
ISIC_5567865,0.0068802154
ISIC_5568321,0.030516151
ISIC_5568735,0.03216463
ISIC_5569800,0.0049368883
ISIC_5571037,0.087801956
ISIC_5571443,0.0033826286
ISIC_5572106,0.019228175
ISIC_5572984,0.04649876
ISIC_5573288,0.006295248
ISIC_5574898,0.0012327596
ISIC_5575241,0.028835418
ISIC_5576230,0.005353461
ISIC_5576295,0.0029179743
ISIC_5576438,0.14134008
ISIC_5576756,0.00065208465
ISIC_5576762,0.023260113
ISIC_5577319,0.017892316
ISIC_5578839,0.006730381
ISIC_5580945,0.020572988
ISIC_5581560,0.07694089
ISIC_5582992,0.016861932
ISIC_5583376,0.009075392
ISIC_5583936,0.009163156
ISIC_5585090,0.0066605024
ISIC_5586123,0.07838398
ISIC_5587048,0.006399175
ISIC_5587177,0.009400109
ISIC_5587315,0.004269053
ISIC_5588931,0.008386863
ISIC_5590234,0.022570273
ISIC_5590761,0.008113887
ISIC_5591452,0.0055660675
ISIC_5592614,0.004974546
ISIC_5592776,0.00087085186
ISIC_5593123,0.03350044
ISIC_5594667,0.011931234
ISIC_5597182,0.014301436
ISIC_5597578,0.021095311
ISIC_5598610,0.019924415
ISIC_5599751,0.027006501
ISIC_5600375,0.047346953
ISIC_5600551,0.0015292917
ISIC_5600700,0.07339995
ISIC_5602249,0.11878225
ISIC_5602856,0.004312818
ISIC_5603057,0.042246394
ISIC_5605645,0.10273667
ISIC_5606526,0.04358438
ISIC_5606925,0.0024331433
ISIC_5607261,0.03094931
ISIC_5608269,0.0021467844
ISIC_5608711,0.11223664
ISIC_5611182,0.01379702
ISIC_5612963,0.012782743
ISIC_5613408,0.011961949
ISIC_5614321,0.0026899711
ISIC_5618182,0.03663436
ISIC_5618649,0.0154952
ISIC_5619213,0.016080769
ISIC_5619486,0.016564762
ISIC_5620287,0.009883789
ISIC_5622428,0.054389346
ISIC_5622725,0.0015554671
ISIC_5623119,0.009704869
ISIC_5623874,0.063642524
ISIC_5624387,0.040896196
ISIC_5624407,0.017695988
ISIC_5624772,0.047302525
ISIC_5626138,0.066571556
ISIC_5626995,0.016628455
ISIC_5627557,0.085621305
ISIC_5628761,0.02168164
ISIC_5629414,0.01949621
ISIC_5630715,0.08454144
ISIC_5630766,0.0018376765
ISIC_5631254,0.026653055
ISIC_5631587,0.009025937
ISIC_5631948,0.058508832
ISIC_5634577,0.015539898
ISIC_5635036,0.014688298
ISIC_5635429,0.07826795
ISIC_5635478,0.006171091
ISIC_5636578,0.018388052
ISIC_5637379,0.010233565
ISIC_5637617,0.017488128
ISIC_5638807,0.0667745
ISIC_5643279,0.053940278
ISIC_5643748,0.030968688
ISIC_5644005,0.017785195
ISIC_5648436,0.0012954398
ISIC_5649453,0.00788714
ISIC_5652425,0.006504211
ISIC_5655022,0.037316054
ISIC_5658587,0.011249312
ISIC_5659637,0.17519699
ISIC_5662562,0.010734175
ISIC_5664024,0.021304838
ISIC_5664060,0.028034396
ISIC_5664143,0.03218934
ISIC_5664695,0.056669742
ISIC_5665733,0.004017146
ISIC_5666134,0.015327742
ISIC_5668654,0.00095901283
ISIC_5669245,0.053993795
ISIC_5670543,0.0020014495
ISIC_5670844,0.0050192513
ISIC_5671076,0.009227893
ISIC_5672457,0.058238808
ISIC_5673944,0.010792144
ISIC_5674930,0.014912498
ISIC_5675151,0.0009683453
ISIC_5675309,0.007306536
ISIC_5675376,0.026873315
ISIC_5675664,0.009483545
ISIC_5678565,0.0075731655
ISIC_5678849,0.035233617
ISIC_5679644,0.057116307
ISIC_5679779,0.23118095
ISIC_5679940,0.05563467
ISIC_5680197,0.012965742
ISIC_5681289,0.017959792
ISIC_5681301,0.014490397
ISIC_5681752,0.009497203
ISIC_5682353,0.013857907
ISIC_5682842,0.012205746
ISIC_5683180,0.004003779
ISIC_5687097,0.019256035
ISIC_5688063,0.034697138
ISIC_5688895,0.004287068
ISIC_5689896,0.08610794
ISIC_5690889,0.021443788
ISIC_5690955,0.022197343
ISIC_5692444,0.0043972856
ISIC_5693635,0.0870728
ISIC_5694968,0.015413051
ISIC_5696174,0.0046479744
ISIC_5696877,0.0005457121
ISIC_5697382,0.025247166
ISIC_5698553,0.0011769285
ISIC_5698863,0.08766025
ISIC_5700242,0.06019284
ISIC_5700419,0.013887547
ISIC_5701862,0.0031318495
ISIC_5701922,0.18142188
ISIC_5702257,0.06348751
ISIC_5702422,0.01637397
ISIC_5703063,0.0003170079
ISIC_5703542,0.019661201
